"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","INDPROD","TOT","IDX2015","M","2013-06",99.82,
"FRA","INDPROD","TOT","IDX2015","M","2013-07",99.13,
"FRA","INDPROD","TOT","IDX2015","M","2013-08",98.34,
"FRA","INDPROD","TOT","IDX2015","M","2013-09",98.89,
"FRA","INDPROD","TOT","IDX2015","M","2013-10",99.07,
"FRA","INDPROD","TOT","IDX2015","M","2013-11",100.77,
"FRA","INDPROD","TOT","IDX2015","M","2013-12",99.52,
"FRA","INDPROD","TOT","IDX2015","M","2014-01",98,
"FRA","INDPROD","TOT","IDX2015","M","2014-02",99.51,
"FRA","INDPROD","TOT","IDX2015","M","2014-03",98.78,
"FRA","INDPROD","TOT","IDX2015","M","2014-04",99.13,
"FRA","INDPROD","TOT","IDX2015","M","2014-05",96.93,
"FRA","INDPROD","TOT","IDX2015","M","2014-06",99,
"FRA","INDPROD","TOT","IDX2015","M","2014-07",100.36,
"FRA","INDPROD","TOT","IDX2015","M","2014-08",98.12,
"FRA","INDPROD","TOT","IDX2015","M","2014-09",99.15,
"FRA","INDPROD","TOT","IDX2015","M","2014-10",97.63,
"FRA","INDPROD","TOT","IDX2015","M","2014-11",96.62,
"FRA","INDPROD","TOT","IDX2015","M","2014-12",99.45,
"FRA","INDPROD","TOT","IDX2015","M","2015-01",99.51,
"FRA","INDPROD","TOT","IDX2015","M","2015-02",100.11,
"FRA","INDPROD","TOT","IDX2015","M","2015-03",99.89,
"FRA","INDPROD","TOT","IDX2015","M","2015-04",99.38,
"FRA","INDPROD","TOT","IDX2015","M","2015-05",100.22,
"FRA","INDPROD","TOT","IDX2015","M","2015-06",100.22,
"FRA","INDPROD","TOT","IDX2015","M","2015-07",99.13,
"FRA","INDPROD","TOT","IDX2015","M","2015-08",99.79,
"FRA","INDPROD","TOT","IDX2015","M","2015-09",101.19,
"FRA","INDPROD","TOT","IDX2015","M","2015-10",101.52,
"FRA","INDPROD","TOT","IDX2015","M","2015-11",99.29,
"FRA","INDPROD","TOT","IDX2015","M","2015-12",99.74,
"FRA","INDPROD","TOT","IDX2015","M","2016-01",101.59,
"FRA","INDPROD","TOT","IDX2015","M","2016-02",100.67,
"FRA","INDPROD","TOT","IDX2015","M","2016-03",100.18,
"FRA","INDPROD","TOT","IDX2015","M","2016-04",101.19,
"FRA","INDPROD","TOT","IDX2015","M","2016-05",99.6,
"FRA","INDPROD","TOT","IDX2015","M","2016-06",99.3,
"FRA","INDPROD","TOT","IDX2015","M","2016-07",99.05,
"FRA","INDPROD","TOT","IDX2015","M","2016-08",100.93,
"FRA","INDPROD","TOT","IDX2015","M","2016-09",100.03,
"FRA","INDPROD","TOT","IDX2015","M","2016-10",99.56,
"FRA","INDPROD","TOT","IDX2015","M","2016-11",102.2,
"FRA","INDPROD","TOT","IDX2015","M","2016-12",100.88,
"FRA","INDPROD","TOT","IDX2015","M","2017-01",101.36,
"FRA","INDPROD","TOT","IDX2015","M","2017-02",100.18,
"FRA","INDPROD","TOT","IDX2015","M","2017-03",101.34,
"FRA","INDPROD","TOT","IDX2015","M","2017-04",101.06,
"FRA","INDPROD","TOT","IDX2015","M","2017-05",103.22,
"FRA","INDPROD","TOT","IDX2015","M","2017-06",102.09,
"FRA","INDPROD","TOT","IDX2015","M","2017-07",102.64,
"FRA","INDPROD","TOT","IDX2015","M","2017-08",102.8,
"FRA","INDPROD","TOT","IDX2015","M","2017-09",103.72,
"FRA","INDPROD","TOT","IDX2015","M","2017-10",104.11,
"FRA","INDPROD","TOT","IDX2015","M","2017-11",104.62,
"FRA","INDPROD","TOT","IDX2015","M","2017-12",105.75,
"FRA","INDPROD","TOT","IDX2015","M","2018-01",102.05,
"FRA","INDPROD","TOT","IDX2015","M","2018-02",103.3,
"FRA","INDPROD","TOT","IDX2015","M","2018-03",104.22,
"FRA","INDPROD","TOT","IDX2015","M","2018-04",102.88,
"FRA","INDPROD","TOT","IDX2015","M","2018-05",101.88,
"FRA","INDPROD","TOT","IDX2015","M","2018-06",103.83,
"FRA","INDPROD","TOT","IDX2015","M","2018-07",103.65,
"FRA","INDPROD","TOT","IDX2015","M","2018-08",104.23,
"FRA","INDPROD","TOT","IDX2015","M","2018-09",102.99,
"FRA","INDPROD","TOT","IDX2015","M","2018-10",103.81,
"FRA","INDPROD","TOT","IDX2015","M","2018-11",102.96,
"FRA","INDPROD","TOT","IDX2015","M","2018-12",104.16,
"FRA","INDPROD","TOT","IDX2015","M","2019-01",104.76,
"FRA","INDPROD","TOT","IDX2015","M","2019-02",104.65,
"FRA","INDPROD","TOT","IDX2015","M","2019-03",104.28,
"FRA","INDPROD","TOT","IDX2015","M","2019-04",104.4,
"FRA","INDPROD","TOT","IDX2015","M","2019-05",105.79,
"FRA","INDPROD","TOT","IDX2015","M","2019-06",103.48,
"FRA","INDPROD","TOT","IDX2015","M","2019-07",104.01,
"FRA","INDPROD","TOT","IDX2015","M","2019-08",102.92,
"FRA","INDPROD","TOT","IDX2015","M","2019-09",103.96,
"FRA","INDPROD","TOT","IDX2015","M","2019-10",103.6,
"FRA","INDPROD","TOT","IDX2015","M","2019-11",103.5,
"FRA","INDPROD","TOT","IDX2015","M","2019-12",101.18,
"FRA","INDPROD","TOT","IDX2015","M","2020-01",101.35,
"FRA","INDPROD","TOT","IDX2015","M","2020-02",103.2,
"FRA","INDPROD","TOT","IDX2015","M","2020-03",85.39,
"FRA","INDPROD","TOT","IDX2015","M","2020-04",67.86,
"FRA","INDPROD","TOT","IDX2015","M","2020-05",80.76,
"FRA","INDPROD","TOT","IDX2015","M","2020-06",91.27,
"FRA","INDPROD","TOT","IDX2015","M","2020-07",94.52,
"FRA","INDPROD","TOT","IDX2015","M","2020-08",95.37,
"FRA","INDPROD","TOT","IDX2015","M","2020-09",97,
"FRA","INDPROD","TOT","IDX2015","M","2020-10",99.04,
"FRA","INDPROD","TOT","IDX2015","M","2020-11",98.39,
"FRA","INDPROD","TOT","IDX2015","M","2020-12",97.99,
"FRA","INDPROD","TOT","IDX2015","M","2021-01",101.32,
"FRA","INDPROD","TOT","IDX2015","M","2021-02",96.63,
"FRA","INDPROD","TOT","IDX2015","M","2021-03",97.53,
"FRA","INDPROD","TOT","IDX2015","M","2021-04",97.67,
"FRA","INDPROD","TOT","IDX2015","M","2021-05",97.29,
"FRA","INDPROD","TOT","IDX2015","M","2021-06",97.74,
"DEU","INDPROD","TOT","IDX2015","M","1958-01",23.59779,
"DEU","INDPROD","TOT","IDX2015","M","1958-02",23.69698,
"DEU","INDPROD","TOT","IDX2015","M","1958-03",24.08197,
"DEU","INDPROD","TOT","IDX2015","M","1958-04",23.32515,
"DEU","INDPROD","TOT","IDX2015","M","1958-05",23.6102,
"DEU","INDPROD","TOT","IDX2015","M","1958-06",23.8987,
"DEU","INDPROD","TOT","IDX2015","M","1958-07",23.49029,
"DEU","INDPROD","TOT","IDX2015","M","1958-08",24.38654,
"DEU","INDPROD","TOT","IDX2015","M","1958-09",23.69487,
"DEU","INDPROD","TOT","IDX2015","M","1958-10",23.68651,
"DEU","INDPROD","TOT","IDX2015","M","1958-11",24.23789,
"DEU","INDPROD","TOT","IDX2015","M","1958-12",24.33625,
"DEU","INDPROD","TOT","IDX2015","M","1959-01",24.12175,
"DEU","INDPROD","TOT","IDX2015","M","1959-02",24.18709,
"DEU","INDPROD","TOT","IDX2015","M","1959-03",24.44448,
"DEU","INDPROD","TOT","IDX2015","M","1959-04",24.38694,
"DEU","INDPROD","TOT","IDX2015","M","1959-05",25.39415,
"DEU","INDPROD","TOT","IDX2015","M","1959-06",25.2644,
"DEU","INDPROD","TOT","IDX2015","M","1959-07",24.901,
"DEU","INDPROD","TOT","IDX2015","M","1959-08",26.37444,
"DEU","INDPROD","TOT","IDX2015","M","1959-09",26.00444,
"DEU","INDPROD","TOT","IDX2015","M","1959-10",26.98293,
"DEU","INDPROD","TOT","IDX2015","M","1959-11",26.72246,
"DEU","INDPROD","TOT","IDX2015","M","1959-12",26.83316,
"DEU","INDPROD","TOT","IDX2015","M","1960-01",27.27277,
"DEU","INDPROD","TOT","IDX2015","M","1960-02",27.11442,
"DEU","INDPROD","TOT","IDX2015","M","1960-03",27.49915,
"DEU","INDPROD","TOT","IDX2015","M","1960-04",28.11819,
"DEU","INDPROD","TOT","IDX2015","M","1960-05",27.76736,
"DEU","INDPROD","TOT","IDX2015","M","1960-06",27.91236,
"DEU","INDPROD","TOT","IDX2015","M","1960-07",28.94061,
"DEU","INDPROD","TOT","IDX2015","M","1960-08",28.38375,
"DEU","INDPROD","TOT","IDX2015","M","1960-09",28.87144,
"DEU","INDPROD","TOT","IDX2015","M","1960-10",29.48956,
"DEU","INDPROD","TOT","IDX2015","M","1960-11",29.25906,
"DEU","INDPROD","TOT","IDX2015","M","1960-12",29.66966,
"DEU","INDPROD","TOT","IDX2015","M","1961-01",30.068,
"DEU","INDPROD","TOT","IDX2015","M","1961-02",30.24594,
"DEU","INDPROD","TOT","IDX2015","M","1961-03",30.53597,
"DEU","INDPROD","TOT","IDX2015","M","1961-04",30.52579,
"DEU","INDPROD","TOT","IDX2015","M","1961-05",29.87958,
"DEU","INDPROD","TOT","IDX2015","M","1961-06",29.8812,
"DEU","INDPROD","TOT","IDX2015","M","1961-07",30.43866,
"DEU","INDPROD","TOT","IDX2015","M","1961-08",30.20854,
"DEU","INDPROD","TOT","IDX2015","M","1961-09",30.45791,
"DEU","INDPROD","TOT","IDX2015","M","1961-10",30.22322,
"DEU","INDPROD","TOT","IDX2015","M","1961-11",30.31125,
"DEU","INDPROD","TOT","IDX2015","M","1961-12",30.98845,
"DEU","INDPROD","TOT","IDX2015","M","1962-01",32.33999,
"DEU","INDPROD","TOT","IDX2015","M","1962-02",32.27827,
"DEU","INDPROD","TOT","IDX2015","M","1962-03",32.27827,
"DEU","INDPROD","TOT","IDX2015","M","1962-04",31.78453,
"DEU","INDPROD","TOT","IDX2015","M","1962-05",32.77201,
"DEU","INDPROD","TOT","IDX2015","M","1962-06",32.77201,
"DEU","INDPROD","TOT","IDX2015","M","1962-07",32.83373,
"DEU","INDPROD","TOT","IDX2015","M","1962-08",34.25323,
"DEU","INDPROD","TOT","IDX2015","M","1962-09",33.45091,
"DEU","INDPROD","TOT","IDX2015","M","1962-10",32.89545,
"DEU","INDPROD","TOT","IDX2015","M","1962-11",33.57434,
"DEU","INDPROD","TOT","IDX2015","M","1962-12",32.7103,
"DEU","INDPROD","TOT","IDX2015","M","1963-01",32.83373,
"DEU","INDPROD","TOT","IDX2015","M","1963-02",32.46343,
"DEU","INDPROD","TOT","IDX2015","M","1963-03",33.26575,
"DEU","INDPROD","TOT","IDX2015","M","1963-04",33.57434,
"DEU","INDPROD","TOT","IDX2015","M","1963-05",33.82121,
"DEU","INDPROD","TOT","IDX2015","M","1963-06",33.51263,
"DEU","INDPROD","TOT","IDX2015","M","1963-07",34.06808,
"DEU","INDPROD","TOT","IDX2015","M","1963-08",35.30243,
"DEU","INDPROD","TOT","IDX2015","M","1963-09",34.31495,
"DEU","INDPROD","TOT","IDX2015","M","1963-10",34.87041,
"DEU","INDPROD","TOT","IDX2015","M","1963-11",35.11728,
"DEU","INDPROD","TOT","IDX2015","M","1963-12",34.06808,
"DEU","INDPROD","TOT","IDX2015","M","1964-01",35.67274,
"DEU","INDPROD","TOT","IDX2015","M","1964-02",36.53679,
"DEU","INDPROD","TOT","IDX2015","M","1964-03",35.91961,
"DEU","INDPROD","TOT","IDX2015","M","1964-04",35.98133,
"DEU","INDPROD","TOT","IDX2015","M","1964-05",35.91961,
"DEU","INDPROD","TOT","IDX2015","M","1964-06",36.53679,
"DEU","INDPROD","TOT","IDX2015","M","1964-07",37.2774,
"DEU","INDPROD","TOT","IDX2015","M","1964-08",36.96881,
"DEU","INDPROD","TOT","IDX2015","M","1964-09",37.03053,
"DEU","INDPROD","TOT","IDX2015","M","1964-10",37.52427,
"DEU","INDPROD","TOT","IDX2015","M","1964-11",37.46255,
"DEU","INDPROD","TOT","IDX2015","M","1964-12",37.89457,
"DEU","INDPROD","TOT","IDX2015","M","1965-01",38.75862,
"DEU","INDPROD","TOT","IDX2015","M","1965-02",38.45003,
"DEU","INDPROD","TOT","IDX2015","M","1965-03",38.38831,
"DEU","INDPROD","TOT","IDX2015","M","1965-04",38.57346,
"DEU","INDPROD","TOT","IDX2015","M","1965-05",38.57346,
"DEU","INDPROD","TOT","IDX2015","M","1965-06",38.26488,
"DEU","INDPROD","TOT","IDX2015","M","1965-07",38.45003,
"DEU","INDPROD","TOT","IDX2015","M","1965-08",38.82034,
"DEU","INDPROD","TOT","IDX2015","M","1965-09",39.12892,
"DEU","INDPROD","TOT","IDX2015","M","1965-10",38.94377,
"DEU","INDPROD","TOT","IDX2015","M","1965-11",38.6969,
"DEU","INDPROD","TOT","IDX2015","M","1965-12",39.62266,
"DEU","INDPROD","TOT","IDX2015","M","1966-01",39.31408,
"DEU","INDPROD","TOT","IDX2015","M","1966-02",39.37579,
"DEU","INDPROD","TOT","IDX2015","M","1966-03",40.17812,
"DEU","INDPROD","TOT","IDX2015","M","1966-04",39.49923,
"DEU","INDPROD","TOT","IDX2015","M","1966-05",39.31408,
"DEU","INDPROD","TOT","IDX2015","M","1966-06",39.80782,
"DEU","INDPROD","TOT","IDX2015","M","1966-07",39.37579,
"DEU","INDPROD","TOT","IDX2015","M","1966-08",38.88205,
"DEU","INDPROD","TOT","IDX2015","M","1966-09",39.12892,
"DEU","INDPROD","TOT","IDX2015","M","1966-10",38.63518,
"DEU","INDPROD","TOT","IDX2015","M","1966-11",38.14144,
"DEU","INDPROD","TOT","IDX2015","M","1966-12",38.20316,
"DEU","INDPROD","TOT","IDX2015","M","1967-01",37.52427,
"DEU","INDPROD","TOT","IDX2015","M","1967-02",37.09224,
"DEU","INDPROD","TOT","IDX2015","M","1967-03",36.84538,
"DEU","INDPROD","TOT","IDX2015","M","1967-04",37.09224,
"DEU","INDPROD","TOT","IDX2015","M","1967-05",36.53679,
"DEU","INDPROD","TOT","IDX2015","M","1967-06",37.33912,
"DEU","INDPROD","TOT","IDX2015","M","1967-07",38.3266,
"DEU","INDPROD","TOT","IDX2015","M","1967-08",37.52427,
"DEU","INDPROD","TOT","IDX2015","M","1967-09",38.51175,
"DEU","INDPROD","TOT","IDX2015","M","1967-10",38.94377,
"DEU","INDPROD","TOT","IDX2015","M","1967-11",39.31408,
"DEU","INDPROD","TOT","IDX2015","M","1967-12",41.59763,
"DEU","INDPROD","TOT","IDX2015","M","1968-01",38.3266,
"DEU","INDPROD","TOT","IDX2015","M","1968-02",39.19064,
"DEU","INDPROD","TOT","IDX2015","M","1968-03",39.68438,
"DEU","INDPROD","TOT","IDX2015","M","1968-04",39.80782,
"DEU","INDPROD","TOT","IDX2015","M","1968-05",40.85701,
"DEU","INDPROD","TOT","IDX2015","M","1968-06",41.53591,
"DEU","INDPROD","TOT","IDX2015","M","1968-07",40.98045,
"DEU","INDPROD","TOT","IDX2015","M","1968-08",43.75774,
"DEU","INDPROD","TOT","IDX2015","M","1968-09",43.07885,
"DEU","INDPROD","TOT","IDX2015","M","1968-10",43.20228,
"DEU","INDPROD","TOT","IDX2015","M","1968-11",44.6835,
"DEU","INDPROD","TOT","IDX2015","M","1968-12",44.43663,
"DEU","INDPROD","TOT","IDX2015","M","1969-01",44.93037,
"DEU","INDPROD","TOT","IDX2015","M","1969-02",45.17724,
"DEU","INDPROD","TOT","IDX2015","M","1969-03",45.67098,
"DEU","INDPROD","TOT","IDX2015","M","1969-04",45.97957,
"DEU","INDPROD","TOT","IDX2015","M","1969-05",46.53503,
"DEU","INDPROD","TOT","IDX2015","M","1969-06",47.02877,
"DEU","INDPROD","TOT","IDX2015","M","1969-07",46.90533,
"DEU","INDPROD","TOT","IDX2015","M","1969-08",48.2014,
"DEU","INDPROD","TOT","IDX2015","M","1969-09",47.76938,
"DEU","INDPROD","TOT","IDX2015","M","1969-10",48.38655,
"DEU","INDPROD","TOT","IDX2015","M","1969-11",49.12716,
"DEU","INDPROD","TOT","IDX2015","M","1969-12",48.75686,
"DEU","INDPROD","TOT","IDX2015","M","1970-01",48.88029,
"DEU","INDPROD","TOT","IDX2015","M","1970-02",49.55919,
"DEU","INDPROD","TOT","IDX2015","M","1970-03",49.74434,
"DEU","INDPROD","TOT","IDX2015","M","1970-04",50.23808,
"DEU","INDPROD","TOT","IDX2015","M","1970-05",50.60839,
"DEU","INDPROD","TOT","IDX2015","M","1970-06",50.11464,
"DEU","INDPROD","TOT","IDX2015","M","1970-07",50.73182,
"DEU","INDPROD","TOT","IDX2015","M","1970-08",49.92949,
"DEU","INDPROD","TOT","IDX2015","M","1970-09",49.68262,
"DEU","INDPROD","TOT","IDX2015","M","1970-10",50.05293,
"DEU","INDPROD","TOT","IDX2015","M","1970-11",49.6209,
"DEU","INDPROD","TOT","IDX2015","M","1970-12",50.48495,
"DEU","INDPROD","TOT","IDX2015","M","1971-01",51.41071,
"DEU","INDPROD","TOT","IDX2015","M","1971-02",50.85526,
"DEU","INDPROD","TOT","IDX2015","M","1971-03",50.60839,
"DEU","INDPROD","TOT","IDX2015","M","1971-04",50.97869,
"DEU","INDPROD","TOT","IDX2015","M","1971-05",50.23808,
"DEU","INDPROD","TOT","IDX2015","M","1971-06",50.79354,
"DEU","INDPROD","TOT","IDX2015","M","1971-07",51.59587,
"DEU","INDPROD","TOT","IDX2015","M","1971-08",49.43575,
"DEU","INDPROD","TOT","IDX2015","M","1971-09",50.60839,
"DEU","INDPROD","TOT","IDX2015","M","1971-10",50.73182,
"DEU","INDPROD","TOT","IDX2015","M","1971-11",49.99121,
"DEU","INDPROD","TOT","IDX2015","M","1971-12",49.12716,
"DEU","INDPROD","TOT","IDX2015","M","1972-01",51.04041,
"DEU","INDPROD","TOT","IDX2015","M","1972-02",51.41071,
"DEU","INDPROD","TOT","IDX2015","M","1972-03",51.96617,
"DEU","INDPROD","TOT","IDX2015","M","1972-04",51.96617,
"DEU","INDPROD","TOT","IDX2015","M","1972-05",51.65759,
"DEU","INDPROD","TOT","IDX2015","M","1972-06",51.96617,
"DEU","INDPROD","TOT","IDX2015","M","1972-07",52.21304,
"DEU","INDPROD","TOT","IDX2015","M","1972-08",51.96617,
"DEU","INDPROD","TOT","IDX2015","M","1972-09",52.02789,
"DEU","INDPROD","TOT","IDX2015","M","1972-10",52.70678,
"DEU","INDPROD","TOT","IDX2015","M","1972-11",53.63255,
"DEU","INDPROD","TOT","IDX2015","M","1972-12",54.31144,
"DEU","INDPROD","TOT","IDX2015","M","1973-01",54.80518,
"DEU","INDPROD","TOT","IDX2015","M","1973-02",55.29892,
"DEU","INDPROD","TOT","IDX2015","M","1973-03",55.66922,
"DEU","INDPROD","TOT","IDX2015","M","1973-04",55.36064,
"DEU","INDPROD","TOT","IDX2015","M","1973-05",55.73094,
"DEU","INDPROD","TOT","IDX2015","M","1973-06",55.36064,
"DEU","INDPROD","TOT","IDX2015","M","1973-07",53.38567,
"DEU","INDPROD","TOT","IDX2015","M","1973-08",56.34812,
"DEU","INDPROD","TOT","IDX2015","M","1973-09",56.10125,
"DEU","INDPROD","TOT","IDX2015","M","1973-10",55.73094,
"DEU","INDPROD","TOT","IDX2015","M","1973-11",56.03953,
"DEU","INDPROD","TOT","IDX2015","M","1973-12",55.48407,
"DEU","INDPROD","TOT","IDX2015","M","1974-01",55.66922,
"DEU","INDPROD","TOT","IDX2015","M","1974-02",55.48407,
"DEU","INDPROD","TOT","IDX2015","M","1974-03",55.17548,
"DEU","INDPROD","TOT","IDX2015","M","1974-04",55.29892,
"DEU","INDPROD","TOT","IDX2015","M","1974-05",55.9161,
"DEU","INDPROD","TOT","IDX2015","M","1974-06",55.2372,
"DEU","INDPROD","TOT","IDX2015","M","1974-07",55.17548,
"DEU","INDPROD","TOT","IDX2015","M","1974-08",53.8177,
"DEU","INDPROD","TOT","IDX2015","M","1974-09",53.94113,
"DEU","INDPROD","TOT","IDX2015","M","1974-10",53.75598,
"DEU","INDPROD","TOT","IDX2015","M","1974-11",53.38567,
"DEU","INDPROD","TOT","IDX2015","M","1974-12",50.73182,
"DEU","INDPROD","TOT","IDX2015","M","1975-01",51.04041,
"DEU","INDPROD","TOT","IDX2015","M","1975-02",50.79354,
"DEU","INDPROD","TOT","IDX2015","M","1975-03",51.349,
"DEU","INDPROD","TOT","IDX2015","M","1975-04",50.6701,
"DEU","INDPROD","TOT","IDX2015","M","1975-05",50.48495,
"DEU","INDPROD","TOT","IDX2015","M","1975-06",50.36152,
"DEU","INDPROD","TOT","IDX2015","M","1975-07",49.12716,
"DEU","INDPROD","TOT","IDX2015","M","1975-08",51.04041,
"DEU","INDPROD","TOT","IDX2015","M","1975-09",50.97869,
"DEU","INDPROD","TOT","IDX2015","M","1975-10",51.96617,
"DEU","INDPROD","TOT","IDX2015","M","1975-11",52.70678,
"DEU","INDPROD","TOT","IDX2015","M","1975-12",52.64507,
"DEU","INDPROD","TOT","IDX2015","M","1976-01",53.32396,
"DEU","INDPROD","TOT","IDX2015","M","1976-02",54.37315,
"DEU","INDPROD","TOT","IDX2015","M","1976-03",54.31144,
"DEU","INDPROD","TOT","IDX2015","M","1976-04",54.62003,
"DEU","INDPROD","TOT","IDX2015","M","1976-05",54.92861,
"DEU","INDPROD","TOT","IDX2015","M","1976-06",55.54579,
"DEU","INDPROD","TOT","IDX2015","M","1976-07",53.50911,
"DEU","INDPROD","TOT","IDX2015","M","1976-08",55.2372,
"DEU","INDPROD","TOT","IDX2015","M","1976-09",55.79266,
"DEU","INDPROD","TOT","IDX2015","M","1976-10",55.79266,
"DEU","INDPROD","TOT","IDX2015","M","1976-11",55.85438,
"DEU","INDPROD","TOT","IDX2015","M","1976-12",55.9161,
"DEU","INDPROD","TOT","IDX2015","M","1977-01",56.22468,
"DEU","INDPROD","TOT","IDX2015","M","1977-02",56.03953,
"DEU","INDPROD","TOT","IDX2015","M","1977-03",56.6567,
"DEU","INDPROD","TOT","IDX2015","M","1977-04",56.03953,
"DEU","INDPROD","TOT","IDX2015","M","1977-05",55.54579,
"DEU","INDPROD","TOT","IDX2015","M","1977-06",56.53327,
"DEU","INDPROD","TOT","IDX2015","M","1977-07",54.12629,
"DEU","INDPROD","TOT","IDX2015","M","1977-08",56.47155,
"DEU","INDPROD","TOT","IDX2015","M","1977-09",56.59499,
"DEU","INDPROD","TOT","IDX2015","M","1977-10",56.34812,
"DEU","INDPROD","TOT","IDX2015","M","1977-11",56.40984,
"DEU","INDPROD","TOT","IDX2015","M","1977-12",57.52075,
"DEU","INDPROD","TOT","IDX2015","M","1978-01",57.7059,
"DEU","INDPROD","TOT","IDX2015","M","1978-02",56.03953,
"DEU","INDPROD","TOT","IDX2015","M","1978-03",54.8669,
"DEU","INDPROD","TOT","IDX2015","M","1978-04",55.97781,
"DEU","INDPROD","TOT","IDX2015","M","1978-05",55.9161,
"DEU","INDPROD","TOT","IDX2015","M","1978-06",55.60751,
"DEU","INDPROD","TOT","IDX2015","M","1978-07",57.08873,
"DEU","INDPROD","TOT","IDX2015","M","1978-08",57.64418,
"DEU","INDPROD","TOT","IDX2015","M","1978-09",58.56995,
"DEU","INDPROD","TOT","IDX2015","M","1978-10",57.58247,
"DEU","INDPROD","TOT","IDX2015","M","1978-11",58.01449,
"DEU","INDPROD","TOT","IDX2015","M","1978-12",59.86602,
"DEU","INDPROD","TOT","IDX2015","M","1979-01",58.26136,
"DEU","INDPROD","TOT","IDX2015","M","1979-02",58.07621,
"DEU","INDPROD","TOT","IDX2015","M","1979-03",58.32308,
"DEU","INDPROD","TOT","IDX2015","M","1979-04",59.68086,
"DEU","INDPROD","TOT","IDX2015","M","1979-05",59.55743,
"DEU","INDPROD","TOT","IDX2015","M","1979-06",60.73006,
"DEU","INDPROD","TOT","IDX2015","M","1979-07",61.03865,
"DEU","INDPROD","TOT","IDX2015","M","1979-08",60.17461,
"DEU","INDPROD","TOT","IDX2015","M","1979-09",60.29804,
"DEU","INDPROD","TOT","IDX2015","M","1979-10",59.61915,
"DEU","INDPROD","TOT","IDX2015","M","1979-11",61.16209,
"DEU","INDPROD","TOT","IDX2015","M","1979-12",62.08785,
"DEU","INDPROD","TOT","IDX2015","M","1980-01",61.71754,
"DEU","INDPROD","TOT","IDX2015","M","1980-02",61.65583,
"DEU","INDPROD","TOT","IDX2015","M","1980-03",61.10037,
"DEU","INDPROD","TOT","IDX2015","M","1980-04",60.48319,
"DEU","INDPROD","TOT","IDX2015","M","1980-05",60.42147,
"DEU","INDPROD","TOT","IDX2015","M","1980-06",59.86602,
"DEU","INDPROD","TOT","IDX2015","M","1980-07",60.17461,
"DEU","INDPROD","TOT","IDX2015","M","1980-08",60.29804,
"DEU","INDPROD","TOT","IDX2015","M","1980-09",58.19964,
"DEU","INDPROD","TOT","IDX2015","M","1980-10",58.50823,
"DEU","INDPROD","TOT","IDX2015","M","1980-11",59.49571,
"DEU","INDPROD","TOT","IDX2015","M","1980-12",58.63166,
"DEU","INDPROD","TOT","IDX2015","M","1981-01",58.3848,
"DEU","INDPROD","TOT","IDX2015","M","1981-02",59.49571,
"DEU","INDPROD","TOT","IDX2015","M","1981-03",59.24884,
"DEU","INDPROD","TOT","IDX2015","M","1981-04",58.69338,
"DEU","INDPROD","TOT","IDX2015","M","1981-05",59.06369,
"DEU","INDPROD","TOT","IDX2015","M","1981-06",58.3848,
"DEU","INDPROD","TOT","IDX2015","M","1981-07",58.87854,
"DEU","INDPROD","TOT","IDX2015","M","1981-08",58.94025,
"DEU","INDPROD","TOT","IDX2015","M","1981-09",59.1254,
"DEU","INDPROD","TOT","IDX2015","M","1981-10",59.43399,
"DEU","INDPROD","TOT","IDX2015","M","1981-11",58.94025,
"DEU","INDPROD","TOT","IDX2015","M","1981-12",58.44651,
"DEU","INDPROD","TOT","IDX2015","M","1982-01",58.69338,
"DEU","INDPROD","TOT","IDX2015","M","1982-02",58.26136,
